episode,t,agent,F,score
170,2,agent_0,0,0.0
170,1,agent_2,0,0.0
32,12,agent_2,1,0.0
32,12,agent_1,1,0.0
32,12,agent_0,1,0.0
32,11,agent_2,1,0.0
32,11,agent_1,0,0.0
32,11,agent_0,1,0.0
170,2,agent_1,1,0.0
169,22,agent_1,1,0.0
169,22,agent_0,1,0.0
169,21,agent_2,1,0.0
169,21,agent_1,1,0.0
169,21,agent_0,1,0.0
169,20,agent_2,1,0.0
170,1,agent_0,0,0.0
32,16,agent_2,1,0.0
170,0,agent_0,0,0.0
169,24,agent_2,1,0.0
169,24,agent_1,1,0.0
169,24,agent_0,1,0.0
169,23,agent_2,1,0.0
169,23,agent_1,0,0.0
169,4,agent_2,0,0.0
169,4,agent_0,0,0.0
170,0,agent_2,0,0.0
169,17,agent_1,1,0.0
169,17,agent_0,1,0.0
169,16,agent_2,1,0.0
169,16,agent_1,1,0.0
169,16,agent_0,1,0.0
169,15,agent_1,1,0.0
169,15,agent_0,1,0.0
169,14,agent_1,0,0.0
169,22,agent_2,1,0.0
169,20,agent_0,1,0.0
169,19,agent_2,1,0.0
169,19,agent_1,1,0.0
169,19,agent_0,1,0.0
169,18,agent_2,1,0.0
169,18,agent_1,0,0.0
169,18,agent_0,1,0.0
169,23,agent_0,1,0.0
169,20,agent_1,0,0.0
170,20,agent_1,1,0.0
170,19,agent_2,1,0.0
171,1,agent_1,0,0.0
171,1,agent_0,1,0.0
171,0,agent_2,0,0.0
171,0,agent_1,0,0.0
171,0,agent_0,0,0.0
170,16,agent_2,1,0.0
170,24,agent_1,1,0.0
170,24,agent_0,1,0.0
171,4,agent_0,1,0.0
171,3,agent_2,0,0.0
171,3,agent_1,0,0.0
171,3,agent_0,1,0.0
171,2,agent_2,0,0.0
171,2,agent_1,0,0.0
170,24,agent_2,1,0.0
171,13,agent_2,1,0.0
171,13,agent_1,1,0.0
171,13,agent_0,1,0.0
171,12,agent_2,1,0.0
171,20,agent_1,1,0.0
171,20,agent_0,1,0.0
171,19,agent_0,1,0.0
171,18,agent_2,1,0.0
170,20,agent_2,1,0.0
171,17,agent_0,1,0.0
171,16,agent_2,1,0.0
171,16,agent_0,1,0.0
170,23,agent_1,1,0.0
170,23,agent_0,1,0.0
170,22,agent_2,1,0.0
170,22,agent_1,1,0.0
170,21,agent_1,1,0.0
171,18,agent_0,1,0.0
170,11,agent_0,1,0.0
170,10,agent_2,0,0.0
170,10,agent_0,1,0.0
170,9,agent_2,1,0.0
170,9,agent_1,1,0.0
170,9,agent_0,1,0.0
170,14,agent_2,1,0.0
170,14,agent_1,1,0.0
171,2,agent_0,1,0.0
170,13,agent_2,0,0.0
170,13,agent_1,1,0.0
170,13,agent_0,1,0.0
170,12,agent_2,1,0.0
170,12,agent_1,1,0.0
170,19,agent_1,1,0.0
170,18,agent_0,1,0.0
170,17,agent_0,1,0.0
170,14,agent_0,1,0.0
171,1,agent_2,0,0.0
171,6,agent_2,1,0.0
171,6,agent_1,0,0.0
171,6,agent_0,1,0.0
171,5,agent_2,0,0.0
171,5,agent_1,0,0.0
171,5,agent_0,1,0.0
171,4,agent_2,0,0.0
170,11,agent_1,1,0.0
170,8,agent_2,1,0.0
170,8,agent_1,1,0.0
170,8,agent_0,1,0.0
170,7,agent_0,1,0.0
170,6,agent_0,0,0.0
32,21,agent_0,1,0.0
32,20,agent_2,1,0.0
170,11,agent_2,0,0.0
171,4,agent_1,0,0.0
33,6,agent_0,1,0.0
33,5,agent_2,0,0.0
33,5,agent_1,0,0.0
33,5,agent_0,1,0.0
168,4,agent_1,1,0.0
168,4,agent_0,0,0.0
168,3,agent_2,0,0.0
169,3,agent_0,0,0.0
168,2,agent_2,0,0.0
168,2,agent_1,0,0.0
168,2,agent_0,0,0.0
168,1,agent_2,0,0.0
168,7,agent_1,0,0.0
168,7,agent_0,0,0.0
168,6,agent_2,1,0.0
168,6,agent_0,0,0.0
168,3,agent_0,1,0.0
33,1,agent_0,0,0.0
33,0,agent_2,0,0.0
33,0,agent_1,0,0.0
33,0,agent_0,0,0.0
32,24,agent_2,1,0.0
32,24,agent_1,1,0.0
33,4,agent_2,0,0.0
33,4,agent_1,0,0.0
33,6,agent_1,1,0.0
33,3,agent_1,0,0.0
33,3,agent_0,1,0.0
33,2,agent_2,0,0.0
33,2,agent_1,0,0.0
33,2,agent_0,1,0.0
168,13,agent_2,1,0.0
168,13,agent_1,0,0.0
33,6,agent_2,0,0.0
33,3,agent_2,0,0.0
167,16,agent_2,0,0.0
167,16,agent_0,1,0.0
167,15,agent_2,0,0.0
167,15,agent_0,1,0.0
167,14,agent_2,0,0.0
167,14,agent_1,1,0.0
167,14,agent_0,1,0.0
167,13,agent_2,0,0.0
168,5,agent_2,0,0.0
167,20,agent_0,1,0.0
167,19,agent_2,1,0.0
167,19,agent_0,1,0.0
167,18,agent_2,1,0.0
167,18,agent_0,1,0.0
167,17,agent_2,1,0.0
167,17,agent_0,1,0.0
167,23,agent_2,1,0.0
167,20,agent_2,1,0.0
168,5,agent_0,0,0.0
168,4,agent_2,0,0.0
168,10,agent_0,1,0.0
168,9,agent_2,1,0.0
168,9,agent_1,0,0.0
168,9,agent_0,1,0.0
168,8,agent_2,0,0.0
168,8,agent_1,0,0.0
168,10,agent_1,1,0.0
168,7,agent_2,1,0.0
168,13,agent_0,1,0.0
168,12,agent_2,1,0.0
168,12,agent_1,1,0.0
168,12,agent_0,0,0.0
168,11,agent_2,1,0.0
168,11,agent_1,1,0.0
168,11,agent_0,0,0.0
168,8,agent_0,0,0.0
169,9,agent_1,1,0.0
169,9,agent_0,1,0.0
169,8,agent_2,1,0.0
169,14,agent_0,1,0.0
169,13,agent_2,1,0.0
169,13,agent_1,1,0.0
169,13,agent_0,1,0.0
33,1,agent_1,0,0.0
169,12,agent_1,1,0.0
169,11,agent_2,0,0.0
169,11,agent_1,1,0.0
168,17,agent_0,1,0.0
168,16,agent_2,1,0.0
168,16,agent_1,1,0.0
168,15,agent_2,1,0.0
168,15,agent_0,1,0.0
169,12,agent_2,1,0.0
169,2,agent_2,1,0.0
169,1,agent_2,0,0.0
169,1,agent_1,1,0.0
169,1,agent_0,0,0.0
169,0,agent_2,0,0.0
169,8,agent_1,1,0.0
169,8,agent_0,1,0.0
169,7,agent_1,1,0.0
169,9,agent_2,1,0.0
169,6,agent_1,1,0.0
169,5,agent_2,1,0.0
169,5,agent_1,0,0.0
169,5,agent_0,1,0.0
169,11,agent_0,1,0.0
169,10,agent_2,0,0.0
169,10,agent_1,1,0.0
169,10,agent_0,1,0.0
169,6,agent_2,1,0.0
169,0,agent_1,0,0.0
169,0,agent_0,0,0.0
168,24,agent_2,0,0.0
168,24,agent_1,1,0.0
168,24,agent_0,1,0.0
168,23,agent_2,0,0.0
168,23,agent_1,1,0.0
168,23,agent_0,1,0.0
168,14,agent_2,1,0.0
32,23,agent_2,1,0.0
32,23,agent_1,1,0.0
32,23,agent_0,1,0.0
32,22,agent_2,1,0.0
32,22,agent_1,1,0.0
32,22,agent_0,1,0.0
32,21,agent_1,1,0.0
33,1,agent_2,0,0.0
32,24,agent_0,1,0.0
168,14,agent_1,0,0.0
168,14,agent_0,1,0.0
168,19,agent_2,0,0.0
168,19,agent_1,1,0.0
168,19,agent_0,1,0.0
168,18,agent_2,1,0.0
168,18,agent_1,1,0.0
168,18,agent_0,1,0.0
168,20,agent_1,1,0.0
168,17,agent_1,0,0.0
168,22,agent_2,0,0.0
168,22,agent_1,0,0.0
168,22,agent_0,1,0.0
168,21,agent_2,0,0.0
168,21,agent_1,1,0.0
168,21,agent_0,1,0.0
168,20,agent_2,1,0.0
168,17,agent_2,1,0.0
128,7,agent_1,1,0.0
128,6,agent_2,1,0.0
128,6,agent_1,0,0.0
42,7,agent_2,1,0.0
42,7,agent_1,1,0.0
42,7,agent_0,1,0.0
42,6,agent_2,1,0.0
149,1,agent_2,1,0.0
128,10,agent_1,0,0.0
128,10,agent_0,1,0.0
128,9,agent_2,0,0.0
42,11,agent_2,1,0.0
42,11,agent_1,1,0.0
42,11,agent_0,0,0.0
42,10,agent_1,1,0.0
42,10,agent_0,1,0.0
42,6,agent_0,0,0.0
128,18,agent_1,0,0.0
128,18,agent_0,1,0.0
128,17,agent_2,1,0.0
128,17,agent_1,0,0.0
128,17,agent_0,1,0.0
128,22,agent_2,0,0.0
128,22,agent_1,0,0.0
128,22,agent_0,1,0.0
128,7,agent_2,1,0.0
128,21,agent_1,1,0.0
128,21,agent_0,1,0.0
128,20,agent_2,1,0.0
128,20,agent_1,1,0.0
128,9,agent_1,0,0.0
128,9,agent_0,1,0.0
128,8,agent_2,1,0.0
128,8,agent_1,1,0.0
128,21,agent_2,1,0.0
127,24,agent_0,1,0.0
127,23,agent_1,1,0.0
127,23,agent_0,1,0.0
127,22,agent_2,0,0.0
127,22,agent_1,1,0.0
127,22,agent_0,1,0.0
127,21,agent_1,1,0.0
42,9,agent_2,1,0.0
128,1,agent_2,0,0.0
128,1,agent_1,0,0.0
128,1,agent_0,1,0.0
128,0,agent_2,0,0.0
128,0,agent_1,0,0.0
128,0,agent_0,1,0.0
127,24,agent_2,1,0.0
128,5,agent_2,1,0.0
128,2,agent_1,0,0.0
42,9,agent_1,1,0.0
42,8,agent_2,1,0.0
42,15,agent_2,1,0.0
42,15,agent_0,1,0.0
42,14,agent_2,1,0.0
42,14,agent_1,1,0.0
42,13,agent_1,1,0.0
42,13,agent_0,1,0.0
127,24,agent_1,1,0.0
127,21,agent_0,1,0.0
127,20,agent_2,0,0.0
127,20,agent_1,1,0.0
127,20,agent_0,1,0.0
127,19,agent_0,1,0.0
127,18,agent_2,1,0.0
127,18,agent_1,1,0.0
127,18,agent_0,1,0.0
42,12,agent_2,1,0.0
129,20,agent_2,1,0.0
129,20,agent_1,1,0.0
129,0,agent_2,0,0.0
129,0,agent_1,0,0.0
129,0,agent_0,0,0.0
128,24,agent_2,0,0.0
128,24,agent_1,1,0.0
128,18,agent_2,1,0.0
128,23,agent_2,0,0.0
128,23,agent_1,0,0.0
129,3,agent_2,1,0.0
129,3,agent_1,1,0.0
129,3,agent_0,1,0.0
129,2,agent_1,0,0.0
129,2,agent_0,0,0.0
129,1,agent_2,0,0.0
128,24,agent_0,1,0.0
129,15,agent_0,0,0.0
129,14,agent_2,1,0.0
129,14,agent_1,0,0.0
129,14,agent_0,0,0.0
129,19,agent_2,1,0.0
129,19,agent_1,0,0.0
129,19,agent_0,1,0.0
129,18,agent_2,1,0.0
129,21,agent_1,1,0.0
129,18,agent_0,1,0.0
129,17,agent_1,1,0.0
129,17,agent_0,1,0.0
129,23,agent_0,1,0.0
129,22,agent_2,1,0.0
129,22,agent_1,1,0.0
129,22,agent_0,1,0.0
129,21,agent_2,1,0.0
129,18,agent_1,1,0.0
128,12,agent_2,1,0.0
128,12,agent_0,1,0.0
128,11,agent_2,0,0.0
128,11,agent_1,0,0.0
128,11,agent_0,1,0.0
128,10,agent_2,1,0.0
42,16,agent_1,1,0.0
128,16,agent_1,1,0.0
129,1,agent_1,0,0.0
128,15,agent_0,1,0.0
128,14,agent_2,1,0.0
128,14,agent_1,0,0.0
128,14,agent_0,1,0.0
128,13,agent_2,1,0.0
128,13,agent_1,0,0.0
128,19,agent_2,1,0.0
128,19,agent_1,1,0.0
128,16,agent_0,1,0.0
129,1,agent_0,0,0.0
129,7,agent_0,1,0.0
129,6,agent_2,1,0.0
129,6,agent_1,1,0.0
129,6,agent_0,0,0.0
129,5,agent_1,1,0.0
129,4,agent_2,1,0.0
129,4,agent_1,1,0.0
128,13,agent_0,1,0.0
129,10,agent_0,1,0.0
129,9,agent_2,1,0.0
129,9,agent_1,1,0.0
129,9,agent_0,0,0.0
129,8,agent_2,1,0.0
129,8,agent_1,1,0.0
129,8,agent_0,1,0.0
129,7,agent_1,1,0.0
129,4,agent_0,1,0.0
126,24,agent_1,1,0.0
126,24,agent_0,1,0.0
126,23,agent_2,1,0.0
126,23,agent_1,1,0.0
126,23,agent_0,1,0.0
127,3,agent_0,0,0.0
127,2,agent_2,0,0.0
128,5,agent_1,1,0.0
127,2,agent_0,0,0.0
127,1,agent_2,0,0.0
127,1,agent_1,0,0.0
127,1,agent_0,0,0.0
127,0,agent_2,0,0.0
126,4,agent_1,1,0.0
126,4,agent_0,1,0.0
126,3,agent_2,0,0.0
127,2,agent_1,0,0.0
126,18,agent_0,0,0.0
126,17,agent_2,0,0.0
126,17,agent_0,0,0.0
126,16,agent_2,0,0.0
126,16,agent_0,0,0.0
126,15,agent_2,0,0.0
126,15,agent_1,1,0.0
126,22,agent_2,1,0.0
126,24,agent_2,1,0.0
126,21,agent_0,1,0.0
126,20,agent_0,0,0.0
126,19,agent_2,0,0.0
126,19,agent_1,1,0.0
126,19,agent_0,0,0.0
126,18,agent_2,0,0.0
127,0,agent_1,0,0.0
127,0,agent_0,0,0.0
126,22,agent_0,1,0.0
126,8,agent_0,0,0.0
126,7,agent_2,1,0.0
126,15,agent_0,0,0.0
126,14,agent_1,1,0.0
126,13,agent_2,0,0.0
126,13,agent_0,1,0.0
126,12,agent_2,1,0.0
126,3,agent_1,0,0.0
126,11,agent_2,1,0.0
126,11,agent_1,1,0.0
125,18,agent_0,1,0.0
125,17,agent_2,0,0.0
125,17,agent_1,1,0.0
125,16,agent_2,1,0.0
125,16,agent_1,1,0.0
125,16,agent_0,1,0.0
126,12,agent_0,1,0.0
126,2,agent_2,0,0.0
126,2,agent_1,0,0.0
126,2,agent_0,0,0.0
126,1,agent_2,0,0.0
126,7,agent_0,0,0.0
126,6,agent_2,1,0.0
126,6,agent_1,1,0.0
126,6,agent_0,0,0.0
126,9,agent_0,0,0.0
126,5,agent_1,0,0.0
126,5,agent_0,1,0.0
126,4,agent_2,0,0.0
126,11,agent_0,0,0.0
126,10,agent_2,0,0.0
126,10,agent_0,0,0.0
126,9,agent_2,0,0.0
126,9,agent_1,1,0.0
126,5,agent_2,0,0.0
127,9,agent_0,1,0.0
127,8,agent_2,0,0.0
127,8,agent_1,0,0.0
127,8,agent_0,1,0.0
127,13,agent_2,1,0.0
127,13,agent_1,1,0.0
127,13,agent_0,1,0.0
126,18,agent_1,1,0.0
127,12,agent_0,1,0.0
127,11,agent_1,1,0.0
127,11,agent_0,1,0.0
127,10,agent_2,1,0.0
127,17,agent_2,1,0.0
127,17,agent_0,1,0.0
127,16,agent_1,1,0.0
127,16,agent_0,1,0.0
127,12,agent_2,1,0.0
128,5,agent_0,1,0.0
128,4,agent_1,1,0.0
128,4,agent_0,1,0.0
128,3,agent_2,1,0.0
128,3,agent_0,1,0.0
128,2,agent_2,0,0.0
127,7,agent_2,0,0.0
127,7,agent_0,1,0.0
127,9,agent_1,0,0.0
127,5,agent_2,0,0.0
127,5,agent_1,1,0.0
127,5,agent_0,0,0.0
127,4,agent_2,0,0.0
127,4,agent_1,1,0.0
127,10,agent_1,1,0.0
127,10,agent_0,1,0.0
127,9,agent_2,1,0.0
127,6,agent_0,0,0.0
42,19,agent_1,1,0.0
43,0,agent_0,0,0.0
42,24,agent_2,1,0.0
42,24,agent_1,1,0.0
42,24,agent_0,1,0.0
42,23,agent_2,1,0.0
42,23,agent_1,1,0.0
42,23,agent_0,1,0.0
127,15,agent_2,1,0.0
127,4,agent_0,0,0.0
127,3,agent_2,0,0.0
43,2,agent_0,0,0.0
43,1,agent_2,0,0.0
43,1,agent_1,0,0.0
43,1,agent_0,0,0.0
43,0,agent_2,0,0.0
43,0,agent_1,0,0.0
42,22,agent_2,1,0.0
127,15,agent_0,1,0.0
127,14,agent_1,0,0.0
127,14,agent_0,1,0.0
42,19,agent_0,1,0.0
42,18,agent_2,1,0.0
42,18,agent_1,1,0.0
42,17,agent_2,1,0.0
42,17,agent_1,1,0.0
42,19,agent_2,1,0.0
42,16,agent_2,1,0.0
127,3,agent_1,0,0.0
42,22,agent_1,1,0.0
42,21,agent_2,1,0.0
42,21,agent_1,1,0.0
42,21,agent_0,1,0.0
42,20,agent_2,1,0.0
42,20,agent_1,1,0.0
42,17,agent_0,1,0.0
41,10,agent_2,0,0.0
41,10,agent_0,1,0.0
41,9,agent_2,1,0.0
132,6,agent_1,1,0.0
132,6,agent_0,0,0.0
132,5,agent_2,0,0.0
41,15,agent_0,1,0.0
129,15,agent_1,0,0.0
41,14,agent_1,1,0.0
41,14,agent_0,1,0.0
41,13,agent_2,0,0.0
41,12,agent_2,1,0.0
41,12,agent_0,1,0.0
41,11,agent_2,0,0.0
41,18,agent_2,1,0.0
41,18,agent_1,1,0.0
41,14,agent_2,1,0.0
132,19,agent_0,1,0.0
132,18,agent_2,1,0.0
132,18,agent_0,0,0.0
132,17,agent_2,0,0.0
132,17,agent_1,1,0.0
132,17,agent_0,1,0.0
132,16,agent_2,0,0.0
132,16,agent_0,0,0.0
41,11,agent_0,1,0.0
132,5,agent_0,0,0.0
132,4,agent_2,1,0.0
132,3,agent_2,1,0.0
132,3,agent_1,0,0.0
132,2,agent_2,1,0.0
132,2,agent_1,0,0.0
132,1,agent_2,1,0.0
41,11,agent_1,1,0.0
132,5,agent_1,1,0.0
131,17,agent_1,1,0.0
131,17,agent_0,1,0.0
131,16,agent_1,1,0.0
131,22,agent_2,1,0.0
131,22,agent_1,1,0.0
131,22,agent_0,1,0.0
131,21,agent_1,1,0.0
41,17,agent_2,1,0.0
131,20,agent_1,1,0.0
131,20,agent_0,1,0.0
131,19,agent_2,1,0.0
132,1,agent_1,0,0.0
132,0,agent_2,1,0.0
132,0,agent_1,0,0.0
131,24,agent_2,1,0.0
131,24,agent_1,1,0.0
131,21,agent_0,1,0.0
41,17,agent_1,1,0.0
41,17,agent_0,1,0.0
41,16,agent_2,0,0.0
41,16,agent_1,1,0.0
41,15,agent_2,0,0.0
131,16,agent_0,1,0.0
131,15,agent_2,0,0.0
131,15,agent_1,1,0.0
131,18,agent_0,1,0.0
131,14,agent_1,1,0.0
131,14,agent_0,1,0.0
131,13,agent_2,1,0.0
131,13,agent_1,1,0.0
131,19,agent_1,1,0.0
131,19,agent_0,1,0.0
131,18,agent_2,0,0.0
131,18,agent_1,1,0.0
131,15,agent_0,1,0.0
132,21,agent_0,1,0.0
132,20,agent_2,0,0.0
132,20,agent_0,0,0.0
132,19,agent_2,1,0.0
132,19,agent_1,1,0.0
133,0,agent_2,0,0.0
133,0,agent_1,0,0.0
132,13,agent_0,1,0.0
132,24,agent_2,0,0.0
132,24,agent_1,1,0.0
132,24,agent_0,0,0.0
132,23,agent_1,1,0.0
132,23,agent_0,1,0.0
133,4,agent_1,0,0.0
133,4,agent_0,1,0.0
133,3,agent_2,0,0.0
133,0,agent_0,0,0.0
133,16,agent_2,0,0.0
133,16,agent_1,1,0.0
133,16,agent_0,0,0.0
133,15,agent_2,0,0.0
133,15,agent_1,1,0.0
133,15,agent_0,0,0.0
133,14,agent_1,1,0.0
133,20,agent_0,1,0.0
132,21,agent_1,1,0.0
133,19,agent_0,1,0.0
133,18,agent_2,1,0.0
133,18,agent_1,1,0.0
133,18,agent_0,1,0.0
133,17,agent_2,1,0.0
133,17,agent_1,1,0.0
132,22,agent_2,0,0.0
132,22,agent_0,0,0.0
133,19,agent_2,1,0.0
41,19,agent_1,1,0.0
41,19,agent_0,1,0.0
132,12,agent_2,0,0.0
132,12,agent_0,0,0.0
132,11,agent_2,1,0.0
132,11,agent_1,1,0.0
132,10,agent_2,0,0.0
132,10,agent_0,0,0.0
133,3,agent_0,1,0.0
132,9,agent_1,1,0.0
132,15,agent_2,1,0.0
132,15,agent_1,1,0.0
132,15,agent_0,1,0.0
132,14,agent_2,0,0.0
132,14,agent_0,0,0.0
132,13,agent_2,1,0.0
132,13,agent_1,1,0.0
132,9,agent_2,1,0.0
133,2,agent_2,0,0.0
133,2,agent_1,1,0.0
133,1,agent_2,0,0.0
133,1,agent_0,0,0.0
133,7,agent_2,1,0.0
133,7,agent_0,0,0.0
133,6,agent_1,1,0.0
133,6,agent_0,0,0.0
41,19,agent_2,1,0.0
133,5,agent_1,1,0.0
133,5,agent_0,0,0.0
133,4,agent_2,0,0.0
132,8,agent_2,0,0.0
132,8,agent_0,0,0.0
132,7,agent_2,1,0.0
132,7,agent_1,1,0.0
132,6,agent_2,0,0.0
133,5,agent_2,0,0.0
130,17,agent_2,0,0.0
130,23,agent_0,1,0.0
130,22,agent_2,0,0.0
130,22,agent_1,1,0.0
130,22,agent_0,1,0.0
130,21,agent_1,1,0.0
130,21,agent_0,1,0.0
131,24,agent_0,1,0.0
130,20,agent_1,1,0.0
130,0,agent_2,0,0.0
130,0,agent_1,0,0.0
130,0,agent_0,0,0.0
129,24,agent_2,1,0.0
129,24,agent_1,1,0.0
129,24,agent_0,1,0.0
129,23,agent_2,1,0.0
130,20,agent_2,1,0.0
130,11,agent_2,0,0.0
130,11,agent_1,1,0.0
130,10,agent_1,1,0.0
130,17,agent_1,1,0.0
130,17,agent_0,1,0.0
130,16,agent_0,1,0.0
130,15,agent_2,0,0.0
130,15,agent_1,0,0.0
130,18,agent_0,1,0.0
130,14,agent_1,0,0.0
130,13,agent_2,0,0.0
130,20,agent_0,1,0.0
130,19,agent_2,0,0.0
130,19,agent_1,1,0.0
130,19,agent_0,1,0.0
130,18,agent_2,1,0.0
130,18,agent_1,1,0.0
130,14,agent_2,1,0.0
130,9,agent_1,1,0.0
130,9,agent_0,1,0.0
130,8,agent_2,1,0.0
130,8,agent_1,1,0.0
130,8,agent_0,1,0.0
130,7,agent_2,1,0.0
129,13,agent_2,0,0.0
129,13,agent_1,0,0.0
129,23,agent_1,1,0.0
129,12,agent_1,0,0.0
129,11,agent_2,1,0.0
129,11,agent_1,1,0.0
129,11,agent_0,1,0.0
129,10,agent_1,1,0.0
129,16,agent_2,1,0.0
129,16,agent_1,1,0.0
129,15,agent_2,1,0.0
129,12,agent_2,1,0.0
130,3,agent_1,0,0.0
130,3,agent_0,0,0.0
130,2,agent_2,0,0.0
130,2,agent_1,0,0.0
130,2,agent_0,0,0.0
130,1,agent_2,0,0.0
130,1,agent_1,0,0.0
130,1,agent_0,0,0.0
130,9,agent_2,1,0.0
130,6,agent_2,1,0.0
130,5,agent_2,1,0.0
130,5,agent_1,1,0.0
130,4,agent_2,0,0.0
130,4,agent_1,1,0.0
130,4,agent_0,0,0.0
130,3,agent_2,0,0.0
130,10,agent_0,1,0.0
130,7,agent_0,1,0.0
131,8,agent_2,0,0.0
131,8,agent_0,1,0.0
131,7,agent_2,1,0.0
131,7,agent_1,1,0.0
131,7,agent_0,1,0.0
131,6,agent_1,1,0.0
131,6,agent_0,1,0.0
130,12,agent_0,1,0.0
131,13,agent_0,1,0.0
131,12,agent_2,1,0.0
131,12,agent_0,1,0.0
131,11,agent_2,1,0.0
131,11,agent_0,1,0.0
131,10,agent_0,1,0.0
131,9,agent_1,1,0.0
131,9,agent_0,1,0.0
131,5,agent_2,1,0.0
131,23,agent_1,1,0.0
131,23,agent_0,1,0.0
131,2,agent_1,0,0.0
131,2,agent_0,0,0.0
131,1,agent_2,0,0.0
131,1,agent_1,0,0.0
131,1,agent_0,0,0.0
131,0,agent_2,0,0.0
131,2,agent_2,0,0.0
131,0,agent_0,0,0.0
131,5,agent_1,1,0.0
131,5,agent_0,1,0.0
131,4,agent_2,0,0.0
131,4,agent_0,1,0.0
131,3,agent_2,0,0.0
131,3,agent_1,0,0.0
131,3,agent_0,0,0.0
131,0,agent_1,0,0.0
42,1,agent_1,0,0.0
42,1,agent_0,0,0.0
42,0,agent_2,0,0.0
42,0,agent_1,0,0.0
42,0,agent_0,0,0.0
130,24,agent_2,0,0.0
42,5,agent_2,1,0.0
42,5,agent_0,1,0.0
41,21,agent_1,1,0.0
42,4,agent_0,1,0.0
42,3,agent_1,0,0.0
42,3,agent_0,0,0.0
42,2,agent_2,0,0.0
130,13,agent_1,0,0.0
130,13,agent_0,1,0.0
130,12,agent_2,0,0.0
130,12,agent_1,1,0.0
42,4,agent_2,1,0.0
41,21,agent_0,1,0.0
41,20,agent_2,1,0.0
41,20,agent_1,1,0.0
130,24,agent_1,1,0.0
130,24,agent_0,1,0.0
130,23,agent_2,0,0.0
130,23,agent_1,1,0.0
41,24,agent_2,1,0.0
42,1,agent_2,0,0.0
41,24,agent_0,1,0.0
41,23,agent_2,1,0.0
41,23,agent_1,1,0.0
41,22,agent_2,1,0.0
41,22,agent_1,1,0.0
41,21,agent_2,1,0.0
42,2,agent_1,0,0.0
42,2,agent_0,0,0.0
41,24,agent_1,1,0.0
44,9,agent_0,1,0.0
44,8,agent_2,0,0.0
44,8,agent_1,1,0.0
44,8,agent_0,1,0.0
44,7,agent_1,1,0.0
120,16,agent_0,1,0.0
120,15,agent_2,0,0.0
125,15,agent_2,0,0.0
120,15,agent_0,1,0.0
120,14,agent_2,1,0.0
120,14,agent_1,1,0.0
120,14,agent_0,1,0.0
120,13,agent_2,1,0.0
120,19,agent_2,1,0.0
120,19,agent_1,1,0.0
120,18,agent_2,1,0.0
120,15,agent_1,1,0.0
44,2,agent_0,1,0.0
44,1,agent_2,0,0.0
44,1,agent_1,0,0.0
44,0,agent_2,0,0.0
44,0,agent_1,0,0.0
44,0,agent_0,1,0.0
43,24,agent_2,1,0.0
44,7,agent_0,1,0.0
121,4,agent_1,1,0.0
44,5,agent_2,1,0.0
44,5,agent_1,1,0.0
44,4,agent_2,1,0.0
44,4,agent_0,1,0.0
44,3,agent_0,1,0.0
44,2,agent_2,0,0.0
121,5,agent_0,1,0.0
121,4,agent_2,0,0.0
44,6,agent_0,1,0.0
120,24,agent_2,1,0.0
120,24,agent_1,1,0.0
120,3,agent_0,0,0.0
120,2,agent_2,1,0.0
120,2,agent_1,0,0.0
120,2,agent_0,0,0.0
120,1,agent_2,0,0.0
120,18,agent_1,1,0.0
120,1,agent_0,0,0.0
120,0,agent_2,1,0.0
120,7,agent_0,0,0.0
120,6,agent_1,1,0.0
120,6,agent_0,0,0.0
120,5,agent_2,1,0.0
120,4,agent_2,1,0.0
120,4,agent_1,0,0.0
120,1,agent_1,0,0.0
120,17,agent_2,0,0.0
120,17,agent_1,1,0.0
120,16,agent_2,0,0.0
120,16,agent_1,1,0.0
120,24,agent_0,1,0.0
120,23,agent_1,1,0.0
120,22,agent_2,1,0.0
120,22,agent_1,1,0.0
121,0,agent_1,0,0.0
120,21,agent_1,0,0.0
120,20,agent_2,1,0.0
120,20,agent_1,1,0.0
121,2,agent_1,1,0.0
121,2,agent_0,1,0.0
121,1,agent_2,0,0.0
121,1,agent_1,0,0.0
121,0,agent_2,1,0.0
120,21,agent_2,0,0.0
122,1,agent_0,1,0.0
122,0,agent_2,0,0.0
122,0,agent_1,1,0.0
121,24,agent_2,1,0.0
122,7,agent_1,1,0.0
122,7,agent_0,1,0.0
122,6,agent_2,0,0.0
44,2,agent_1,0,0.0
122,6,agent_0,0,0.0
122,5,agent_2,0,0.0
122,4,agent_2,1,0.0
122,3,agent_2,0,0.0
121,8,agent_0,1,0.0
121,7,agent_2,0,0.0
121,7,agent_1,1,0.0
121,6,agent_2,0,0.0
122,6,agent_1,1,0.0
121,19,agent_1,0,0.0
121,19,agent_0,1,0.0
121,18,agent_2,0,0.0
121,18,agent_1,1,0.0
121,18,agent_0,1,0.0
121,17,agent_1,1,0.0
121,24,agent_1,1,0.0
121,24,agent_0,1,0.0
122,1,agent_1,1,0.0
121,23,agent_1,1,0.0
121,22,agent_1,1,0.0
121,21,agent_2,1,0.0
121,21,agent_1,0,0.0
121,20,agent_2,0,0.0
122,3,agent_1,1,0.0
122,2,agent_2,1,0.0
122,2,agent_1,0,0.0
121,23,agent_2,0,0.0
121,11,agent_1,0,0.0
121,17,agent_0,1,0.0
121,16,agent_2,0,0.0
121,16,agent_1,0,0.0
121,16,agent_0,1,0.0
