game,repeat,method,bound,true_loss,covered,ratio_L
1,11,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
1,11,I2_B,0.45105808857986174,0.37859862157451374,1,1.1913886181201716
1,11,PDIS,0.6607183716792959,0.37859862157451374,1,1.7451684555308316
1,11,DR,1.0412105062748616,0.37859862157451374,1,2.7501698287877576
1,11,robust_sim_lemma,1.705166478153715,0.37859862157451374,1,4.503889821527291
1,12,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
1,12,I2_B,0.46856150499143356,0.37859862157451374,1,1.2376207368182766
1,12,PDIS,0.5552675568445178,0.37859862157451374,1,1.466639140246402
1,12,DR,0.9209334812616841,0.37859862157451374,1,2.4324797523871355
1,12,robust_sim_lemma,1.705166478153715,0.37859862157451374,1,4.503889821527291
1,13,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
1,13,I2_B,0.5444421668360611,0.37859862157451374,1,1.4380458242870462
1,13,PDIS,0.5932113990179468,0.37859862157451374,1,1.5668609583175521
1,13,DR,0.9543787820853975,0.37859862157451374,1,2.5208194845409966
1,13,robust_sim_lemma,1.705166478153715,0.37859862157451374,1,4.503889821527291
1,14,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
1,14,I2_B,0.5328057920474409,0.37859862157451374,1,1.4073104382462127
1,14,PDIS,0.5975886357426408,0.37859862157451374,1,1.5784226399382877
1,14,DR,0.9683688494401452,0.37859862157451374,1,2.5577717251396703
1,14,robust_sim_lemma,1.705166478153715,0.37859862157451374,1,4.503889821527291
1,15,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
1,15,I2_B,0.4782735563634792,0.37859862157451374,1,1.2632733694973266
1,15,PDIS,0.6338841858881423,0.37859862157451374,1,1.6742907917940866
1,15,DR,1.009288944991531,0.37859862157451374,1,2.665854779909409
1,15,robust_sim_lemma,1.705166478153715,0.37859862157451374,1,4.503889821527291
1,16,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
1,16,I2_B,0.5002121717231932,0.37859862157451374,1,1.3212202665791908
1,16,PDIS,0.6314269919263595,0.37859862157451374,1,1.667800556960257
1,16,DR,1.0098295875136496,0.37859862157451374,1,2.6672827896572264
1,16,robust_sim_lemma,1.705166478153715,0.37859862157451374,1,4.503889821527291
1,17,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
1,17,I2_B,0.5328168560893425,0.37859862157451374,1,1.4073396619181202
1,17,PDIS,0.5297698058267808,0.37859862157451374,1,1.3992914280130688
1,17,DR,0.8926451070964472,0.37859862157451374,1,2.357761112241032
1,17,robust_sim_lemma,1.705166478153715,0.37859862157451374,1,4.503889821527291
1,18,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
1,18,I2_B,0.5210442987847124,0.37859862157451374,1,1.3762445743140754
1,18,PDIS,0.6366550286586286,0.37859862157451374,1,1.6816094734072495
1,18,DR,1.0128322563368477,0.37859862157451374,1,2.675213797991886
1,18,robust_sim_lemma,1.705166478153715,0.37859862157451374,1,4.503889821527291
1,19,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
1,19,I2_B,0.49573088192073,0.37859862157451374,1,1.3093837475136263
1,19,PDIS,0.6437258876184941,0.37859862157451374,1,1.700285872519479
1,19,DR,1.0017559069779254,0.37859862157451374,1,2.645957618154627
1,19,robust_sim_lemma,1.705166478153715,0.37859862157451374,1,4.503889821527291
1,20,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
1,20,I2_B,0.44042701100041404,0.37859862157451374,1,1.1633085434087655
1,20,PDIS,0.5518948361863889,0.37859862157451374,1,1.4577307067077314
1,20,DR,0.9273967775315572,0.37859862157451374,1,2.449551384193384
1,20,robust_sim_lemma,1.705166478153715,0.37859862157451374,1,4.503889821527291
1,21,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
1,21,I2_B,0.44342377383800574,0.37859862157451374,1,1.171223952147257
1,21,PDIS,0.5297907016939316,0.37859862157451374,1,1.3993466206787577
1,21,DR,0.9022070567095626,0.37859862157451374,1,2.3830172781862466
1,21,robust_sim_lemma,1.705166478153715,0.37859862157451374,1,4.503889821527291
1,22,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
1,22,I2_B,0.42595736847067683,0.37859862157451374,1,1.1250895914496672
1,22,PDIS,0.6107265121073273,0.37859862157451374,1,1.6131239716812529
1,22,DR,0.9964720509250431,0.37859862157451374,1,2.6320012650360978
